nm	kind_code
Haldex Brake Products AB	0
HALDEX BRAKE PRODUCTS CORPORATION	0
Haldex Brake Products GmbH	0
Haldex Brake Products Limited	0
Haldex Brake Products Ltd.	0
Haldor Advanced Technologies L.T.D	0
HALDOR Advanced Technologies L.T.D.	0
HALDOR ADVANCED TECHNOLOGIES LTD	0
Haldor Advanced Technologies Ltd.	0
Haldor Topsie A/S	0
Haldor Topsoe A/S	0
HALDOR TOPS¨ªE A/S	0
HALDOR TOPS¨ªE AS	0
Hale Biopharma Ventures, LLC	0
HALE PRODUCTS, INC.	0
Haler U.S. Appliance Solutions, Inc.	0
Haler US Appliance Solutions, Inc.	0
Halex/Scott Fetzer Company	0
Haley's Corker, Inc.	0
Half Barrel Solutions, LLC	0
Halfen GmbH	0
Halfwave AS	0
Haliburton Energy Services, Inc.	0
Halifax Biomedical Inc.	0
HALIFAX BRUSH HANDLE INC.	0
Halkey-Roberts Corporation	0
Hall Fabrication, Inc.	0
Hall Inc.	0
Hall Labs LLC	0
Hall Labs, LLC	0
Hall Patents, LLC	0
HALL SPARS, INC.	0
HALLA CLIMATE CONTROL CORP.	0
Halla Climate Control Corporation	0
Halla Engineering &amp; Construction Corp.	0
HALLA HOLDINGS CORPORATION	0
Halla Industrial Co., Ltd.	0
Halla Visteon Climate Control Corp.	0
Halla Visteon Climate Control Corporation	0
Hallburton Energy Services, Inc.	0
Hallco Industries Inc.	0
Hallco Industries, Inc.	0
HALLCON B.V.	0
Hallibburton Energy Services, Inc.	0
Halliburtgon Energy Services, Inc.	0
Halliburtion Energy Services, Inc.	0
Halliburton AS	0
Halliburton Enegry Services, Inc.	0
Halliburton Energy Seervices, Inc.	0
Halliburton Energy Serives, Inc.	0
Halliburton Energy Service, Inc.	0
Halliburton Energy Services	0
HALLIBURTON ENERGY SERVICES INC.	0
Halliburton Energy Services, Inc	0
Halliburton Energy Services, Inc.	0
Halliburton Energy Services, P.C.	0
HALLIBURTON ENERGY SERVICS, INC.	0
Halliburton Energy Servives, Inc.	0
Halliburton Energy Sevices, Inc.	0
Halliburton Energy Srvices, Inc.	0
Halliburton Energy Systems, Inc.	0
Halliburton Engergy Services, Inc.	0
Halliburton Manufacturing &amp; Services Limited	0
Halliburton Manufacturing and Services Limited	0
Halliburton Services, Inc.	0
Hallitburton Energy Services, Inc.	0
Hallliburton Energy Services, Inc.	0
HALLMARK CARDS INCORPORATED	0
Hallmark Cards, Incoporated	0
Hallmark Cards, Incorporated	0
HALLSTAR INNOVATIONS CORP.	0
Hallstar Italia S.R.L.	0
Hallsten Corporation	0
Hallux, Inc.	0
Halma Holdings, Inc.	0
Halo Industries, Inc.	0
Halo Innovations, Inc.	0
HALO INTERNATIONAL SEZC LTD.	0
HALO LIGHT WORKS, LLC	0
Halo LSI Inc.	0
Halo LSI, Inc.	0
Halo Mac Enterprise	0
Halo Maritime Defense Systems	0
HALO MARITIME DEFENSE SYSTEMS, INC.	0
Halo Metrics Inc.	0
Halo Neuro, Inc.	0
Halo Wearables LLC	0
Halo2Cloud LLC	0
Halo2Cloud, LLC	0
Halo2Cloud, LLC.	0
HALO-BIO RNAI THERAPEUTICS, INC.	0
HALOCARBON PRODUCTS CORPORATION	0
HALOGEN SOFTWARE INC.	0
Halok Pty Ltd	0
Halosys Technologies Inc.	0
Halozyme, Inc.	0
Halsa Labs, LLC	0
HALSO OCH LASERSPECIALISTERNA MALARDALEN KB	0
Halt Medical, Inc.	0
Hal-Tech Limited	0
Halthion Medical Technologies, Inc.	0
HALTIAN OY	0
Halton Oy	0
Ham Marketing SDN, BHD	0
Hama Foodservice Gesmbh	0
HAMADA KOUSYOU CO., LTD.	0
HAMAMASTU PHOTONICS K.K.	0
Hamamatsu Kohden Co., Ltd.	0
HAMAMATSU PHONOTICS K.K.	0
Hamamatsu Photonicks K.K.	0
HAMAMATSU PHOTONICS K. K.	0
Hamamatsu Photonics K.K	0
Hamamatsu Photonics K.K.	0
Hamamatsu Photonics KK.	0
HAMAMATSU UNIVERSITY SCHOOL OF MEDICINE	1
Hamanakodenso Co., Ltd.	0
HAMARI CHEMICALS, LTD.	0
HAMBA Fillitec GmbH &amp; Co. KG	0
Hamba Filltec GmbH &amp; Co. KG	0
HAMBERGER INDUSTRIEWERKE GmbH	0
Hambitzer GmbH	0
HAMBOARDS HOLDINGS, LLC	0
Hamburg Innovation GmbH	0
Hameln Pharma Plus GmbH	0
HAMEUR	0
HAMEUR S.A.	0
Hameur SA	0
Hamiilton Sundstrand Corporation	0
Hamil Selena Co., Ltd.	0
Hamilliton Sundstrand Corporation	0
HAMILTON ASSOCIATES, INC.	0
Hamilton Beach Brands Inc.	0
Hamilton Beach Brands, Inc	0
Hamilton Beach Brands, Inc.	0
Hamilton Bonaduz AG	0
Hamilton Caster &amp; Manufacturing Company	0
Hamilton Company	0
HAMILTON ENGINEERING, INC.	0
Hamilton International AG	0
Hamilton Medical AG	0
Hamilton Scientific, Ltd.	0
HAMILTON SPACE SYSTEMS INTERNATIONAL, INC.	0
Hamilton Storage Technologies, Inc.	0
HAMILTON SUBSTRAND CORPORATION	0
Hamilton Sundstand Corporation	0
Hamilton Sundstard Corporation	0
Hamilton Sundstrand  Corporation	0
Hamilton Sundstrand Coporation	0
Hamilton Sundstrand Corporation	0
Hamilton Sundstrand Space System International, Inc.	0
HAMILTON SUNDSTRAND SPACE SYSTEMS	0
Hamilton Sundstrand Space Systems International	0
Hamilton Sundstrand Space Systems International Inc.	0
Hamilton Sundstrand Space Systems International, Inc.	0
Hamilton Sundstrand Space Sytems International, Inc.	0
Hamilton Sundstrandt Corporation	0
Hamilton Sundtrand Corporation	0
Hamilton Sunstrand	0
Hamilton Sunstrand Corporation	0
Hamilton Sunstrand Space Systems International, Inc.	0
Hamilton Thorne, Inc.	0
Hamilton Webster LLC	0
HAMLET PHARMA AB	0
HAMLET PROTEIN A/S	0
HAMLIN ELECTRONICS (SUZHOU) CO., LTD.	0
HAMM AG	0
Hamman IP LLC	0
HAMMELMANN MASCHINENFABRIK GMBH	0
HAMMER ELECTRIC POWER TOOLS CO., LTD	0
Hammer Electric Power Tools Co., Ltd.	0
HAMMER HAAG TRAILERS, LLC	0
Hammer Tight, Inc.	0
Hammerhead Boarding Products LLC	0
Hammerhead Designs, Inc.	0
HAMMERHEAD INDUSTRIES, INC.	0
Hammersmith Imanet Limited	0
Hammersmith Nominees Pty Ltd	0
Hammill Medical LLC	0
HAMMOCK BLISS, PTY LTD	0
Hammock Bliss, Pty Ltd.	0
Hammond Development International, Inc.	0
Hammond Group, Inc.	0
Hammond Machinery, Inc.	0
Hammonds Technical Services, Inc.	0
Hamon Enviroserv GmbH	0
Hamon Research-Cottrell, Inc.	0
HAMPEN TECHNOLOGY CORPORATION LIMITED	0
Hampidjan hf	0
Hampidjan, HF	0
Hampton Creek, Inc.	0
Hampton Products International Corporation	0
Hampton Roads Sanitation District	0
Hampton Technology Resources Inc.	0
Hampton University	1
Hamskea Archery Solutions LLC	0
HAMUT?MECHANICS AND TECHNOLOGY COMPNY LTD	0
Hamworthy Gas Systems AS	0
HAMWORTHY PLC	0
HAN ALL TECHNOLOGY INC.	0
HAN IL E HWA CO., LTD.	0
Han Il E Hwa, Co., Ltd.	0
HAN JOO ENGINEERING &amp; CONSTRUCTION CO., LTD.	0
HAN SHENG BIOTECH CO., LTD	0
HAN SHENG BIOTECH CO., LTD.	0
HAN SHENG PHARMTECH, INC.	0
Han Sum Enterprise Co., Ltd.	0
HAN WHA PHARMA CO., LTD.	0
Hana Co., Ltd.	0
HANA CONSULTING, INC.	0
Hana Inspection &amp; Engineering Co., Ltd.	0
Hana Microelectronics, Inc.	0
Hana Micron America, Inc.	0
Hana Micron Inc.	0
HANA MICRON, INC.	0
Hana Pharm. Co. Ltd.	0
Hana Resources, Inc.	0
HANABI CO., LTD.	0
Hanall Biopharma Co., Ltd.	0
HANAM ARTEC CO., LTD.	0
HANAMARUKI FOODS INC.	0
HANANJA EHF	0
HANANJA EHF and UNIVERSITY OF ICELAND	1
Hanaro Telecom, Inc.	0
Hanaro Telecom., Inc.	0
Hanback Electronics Co., Ltd	0
HANBAT National Industry Academic Cooperation Foundation	1
Hanbat National University Industry Academic Cooperation Foundation	1
Hanbat National University Industry-Academic Cooperation Foundation	1
HANBIT EDS CO., LTD.	0
Hanchett Entry Systems, Inc.	0
Hancock Medical, Inc.	0
HANCOCK-JAFFE LABORATORIES, INC.	0
Hand E Holder Products, Inc.	0
Hand Held Products	0
HAND HELD PRODUCTS, IN.C	0
Hand Held Products, Inc	0
Hand Held Products, Inc.	0
Hand Hygiene Systems	0
Hand Hygiene Systems, LLC	0
HAND IN GLOVE INNOVATIONS, LLC	0
Hand Out, Inc.	0
Hand to Hand Racket Sports, Inc.	0
Handa Pharmaceuticals, LLC	0
Handago, LLC	0
HANDBENDER SWEDEN AB	0
HANDE PHARMA LIMITED	0
HANDE STARLAKE BIOSCIENXE CO., LTD.	0
HANDELSMAATSCHAPPIJ WILLY DEWEERDT BVBA	0
HANDHABUNGS-, AUTOMATISIERUNGS- UND PRAEZISIONSTECHNIK GMBH	0
HandHold Adaptive, LLC	0
Handi Foil Corporation	0
Handi Quilter, Inc.	0
Handicare Accessibility Limited	0
Handicare Stairlifts B.V.	0
Handi-Craft Company	0
Handi-Foil Corporation	0
Handipod Limited	0
HandiWorld Ltd	0
Handl Defense, LLC	0
HANDLE FINANCIAL, INC.	0
Hando Industrial Co., Ltd.	0
HANDOK INC.	0
HANDOK PHARMACEUTICALS CO., LTD.	0
Handok Pharmaceuticals, Inc.	0
HANDONG GLOBAL UNIVERSITY INDUSTRY?ACADEMIC COOPERATION FOUNDATION	1
HANDS DOWN TECHNOLOGIES, LLC.	0
Handsaver Handles, LLC	0
Handscape Inc.	0
Handstand Innovations, LLC	0
Handstands Promo, LLC	0
Handwork Hardware LLC	0
Handy &amp; Harman	0
Handy + Harman	0
Handy Baby Products Limited	0
Handy Button Machine Co.	0
HANDY TECHNO CO., LTD.	0
Handyem Inc.	0
HandyLab, Inc.	0
HANDYWAY CO., LTD.	0
Hanel &amp; Co.	0
Hanel GmbH &amp; Co. KG	0
Hanergy Hi-Tech Power (HK) Limited	0
Hanergy Holding Group Ltd	0
Hanergy Holding Group Ltd.	0
HANERGY TECHNOLOGIES, INC.	0
Hanes Operations Europe SAS	0
HANEX CO., LTD.	0
Hang A Bunch LLC	0
HANG A BUNCH, LLC	0
Hang Em up Inc.	0
HANG ON HOLDER, LLC	0
Hang Shun Hing Company Limited	0
Hang Your Gear, LLC	0
HANG ZHOU GOLDEN SUN AUTO PARTS CO., LTD.	0
HANGCHA GROUP CO., LTD.	0
Hanger Orthopedic Group, Inc.	0
Hanger, Inc.	0
HANGERLOGIC FAR EAST LTD.	0
Hangers PLUS, LLC	0
HANGLI BIOSCIENCES CO., LTD.	0
HANGMAN SYSTEMS, LLC	0
HANGSTERFER'S LABORATORIES, INC.	0
HANGZHOU 3DWORLD TECHNOLOGY CO., LTD.	0
Hangzhou Adamerck Pharmlabs Inc.	0
HANGZHOU ADAMERCK PHARMSLABS INC.	0
HANGZHOU AMPHENOL PHOENIX TELECOM PARTS CO., LTD.	0
Hangzhou Bannermate Exhibition System Co., Ltd.	0
HANGZHOU BENSHENG PHARMACEUTICAL CO., LTD	0
HANGZHOU BENSHENG PHARMACEUTICAL CO., LTD.	0
HANGZHOU BENSHENG PHARMACEUTICALS CO., LTD.	0
HANGZHOU BIOBANK BIOTECH INC.	0
Hangzhou Bluelight Opto-Electronic Material Co., Ltd.	0
HANGZHOU BOHUA LASER TECHNOLOGY CO., LTD	0
HANGZHOU CENTURY CO., LTD.	0
HANGZHOU CENTURY TECHNOLOGY CO., LTD.	0
Hangzhou Cheele Electronics Co., Ltd.	0
HANGZHOU CHIC INTELLIGENT TECHNOLOGY CO., LTD	0
HANGZHOU CHIC INTELLIGENT TECHNOLOGY CO., LTD.	0
HANGZHOU CHINA ARTS INDUSTRIAL CO. LTD.	0
Hangzhou China Arts Industrial Corp., Ltd.	0
HANGZHOU CHNSPEC TECHNOLOGY CO. LTD	0
HANGZHOU CHUANGMEI INDUSTRY CO., LTD.	0
Hangzhou Closeli Technology Co., Ltd.	0
Hangzhou Conformal &amp; Digital Technology Limited Corporation	0
Hangzhou Creator Machinery Manufacture Co., Ltd.	0
HANGZHOU DA YOU SCIENCE TECHNOLOGY DEVELOPMENT CO., LTD.	0
HANGZHOU DAC BIOTECH CO., LTD.	0
Hangzhou Danghong Technology Co., Ltd.	0
HANGZHOU DECHANG HARDWARE &amp; FURNITURE CO., LTD	0
HANGZHOU DECHANG HARDWARE &amp; FURNITURE CO., LTD.	0
HANGZHOU DIANZI UNIVERSITY	1
Hangzhou Ditu Technology Co., Ltd.	0
HANGZHOU DOUBLEWELL INTELLIGENT TECHNOLOGY CO., LTD.	0
Hangzhou DPtech Technologies Co., Ltd.	0
HANGZHOU EBOYLAMP ELECTRONICS CO., LTD.	0
HANGZHOU ELECTRIC CO., LTD.	0
Hangzhou Electric Power Bureau	4
HANGZHOU EVERGREEN WATERPROOF MATERIAL CO., LTD	0
HANGZHOU FIRST PV MATERIAL CO., LTD.	0
HANGZHOU FREETRON INDUSTRIAL CO., LTD.	0
Hangzhou Gallop Biological Products Co., Ltd.	0
Hangzhou Gema Suitcases &amp; Bags Co., Ltd.	0
HANGZHOU GOLDEN FLAME PACKAGING &amp; MULTI-COLOR PRINTING CO., LTD	0
HANGZHOU GOLDEN SUN AUTO PARTS CO., LTD.	0
HANGZHOU GREAT STAR INDUSTRIAL CO., LTD	0
Hangzhou Great Star Industrial Co., Ltd.	0
HANGZHOU GREAT STAR TOOLS CO., LTD	0
Hangzhou Great Star Tools Co., Ltd.	0
Hangzhou Great Star Tools, Co., Ltd.	0
Hangzhou Great Start Industrial Co., Ltd.	0
Hangzhou Great Start Tools Co., Ltd.	0
HANGZHOU GUANGPO INTELLIGENT TECHNOLOGY CO., LTD.	0
HANGZHOU GUANYU BIO-MEDICAL CO., LTD.	0
Hangzhou H3C Technologies Co., LTD	0
HANGZHOU H3C TECHNOLOGIES CO., LTD.	0
HangZhou HaiChun Information Technology Co., Ltd.	0
HangZhou HaiCun Information Technology Co. Ltd.	0
HangZhou HaiCun Information Technology Co., Ltd	0
HangZhou HaiCun Information Technology Co., Ltd.	0
HangZhou HaiCun Informationa Technology Co., Ltd.	0
Hangzhou Hanhui Optoelectronic Technology Co., Ltd.	0
Hangzhou Hanhui Opto-Tech Co., Ltd.	0
HANGZHOU HIKVISION DIGITAL TECHNOLOGY CO. LTD	0
HANGZHOU HIKVISION DIGITAL TECHNOLOGY CO., LTD.	0
HANGZHOU HIKVISION SYSTEM TECHNOLOGY CO., LTD.	0
HANGZHOU HONGYING DIGITAL TECHNOLOGY CO., LTD.	0
HANGZHOU HPWINNER OPTO CORPORATION	0
HANGZHOU HUADONG MEDICINE GROUP BIOPHARMACEUTICAL CO. LTD.	0
HANGZHOU HUNING ELEVATOR PARTS CO., LTD.	0
Hangzhou Jiuyuan Gene Engineering Co., Ltd.	0
HANGZHOU JOINSTAR BIOMEDICAL TECHNOLOGY CO., LTD.	0
Hangzhou Kambayashi Electronic Co., ltd	0
HANGZHOU KAMBAYASHI ELECTRONICS CO., LTD.	0
HangZhou KiCun nformation Technology Co. Ltd.	0
Hangzhou Kind-Tao Technologies Co., Ltd	0
Hangzhou Langhong Technology Co., Ltd	0
Hangzhou Langhong Technology Co., Ltd.	0
Hangzhou Langtuo Biotechnology Co., Ltd.	0
HANGZHOU LEADERWAY ELECTRONICS CO., LTD.	0
HANGZHOU LEGGY HORSE TECH.CO., LTD.	0
HANGZHOU LHD INSTITUTE OF NEW ENERGY, LLC	0
HANGZHOU LIERYI INDUSTRIAL CO., LTD.	0
HANGZHOU LINAN TIANHONG TELECOMMUNICATIONS MATERIAL CO., LTD.	0
Hangzhou Lindong New Energy Technology Inc.	0
HANGZHOU LIUCHA PHARMACEUTICAL LTD.	0
Hangzhou LMenergysolution Lighting Co., Ltd	0
HANGZHOU MINSHENG INSTITUTES FOR PHARMA RESEARCH	0
HANGZHOU MINSHENG INSTITUTES FOR PHARMA RESEARCH CO., LTD	0
HANGZHOU MINSHENG PHARMACEUTICAL CO. LTD	0
Hangzhou Minsheng Pharmaceutical Co., Ltd.	0
Hangzhou MPS Semiconductor Technology Ltd.	0
HANGZHOU MUNICIPAL ELECTRIC POWER BUREAU	0
Hangzhou Neucell Energy Co., Ltd.	0
HANGZHOU NEWLY TECHNOLOGY CO., LTD.	0
HANGZHOU NORMAL UNIVERSITY	1
HANGZHOU POWER YOUNG TECHNOLOGY CO. LTD	0
HANGZHOU PUSHAI PHARMACEUTICAL TECHNOLOGY	0
Hangzhou Pushai Pharmaceutical Technology Co. Ltd.	0
HANGZHOU PUSHAI PHARMACEUTICAL TECHNOLOGY CO., LTD	0
HANGZHOU PUSHAI PHARMACEUTICAL TECHNOLOGY CO., LTD.	0
Hangzhou Rainbow Electric Co., Ltd.	0
Hangzhou Rainbow Electronic Co., Ltd.	0
HANGZHOU ROCK MACHINERY MANUFACTURE CO., LTD.	0
HANGZHOU RUIFENG BIOTECHNOLOGY LIMITED INC.	0
Hangzhou Sanhua Research Institute Co., Ltd.	0
Hangzhou Sejoy Electronics &amp; Instruments Co., Ltd.	0
Hangzhou Shenshi Energy Conservation Technology Co., Ltd.	0
Hangzhou Shtech Co., Ltd.	0
Hangzhou Shuang'an Science and Technology Company Limited	0
HANGZHOU SHUANGWANYUE ELECTRONIC TECHNOLOGY CO., LTD.	0
HANGZHOU SILAN INTEGRATED CIRCUIT CO., LTD	0
Hangzhou Silan Integrated Circuit Co., Ltd.	0
HANGZHOU SILAN MICROELECTRONICS CO., LTD.	0
Hangzhou Singclean Medical Products Co., Ltd	0
Hangzhou Stellar Mechanical &amp; Electrical Technology, Inc.	0
Hangzhou Synochip Technologies Co. Ltd	0
HANGZHOU TIMING SECURITY TECHNOLOGIES, CO., LTD.	0
Hangzhou Udragon Chemical Co., Ltd.	0
Hangzhou Virtual And Reality Technology Co., LTD.	0
HANGZHOU WOKASOLAR TECHNOLOGY CO., LTD.	0
HANGZHOU WOPUWULIAN SCIENCE &amp; TECHNOLOGY CO., LTD	0
HANGZHOU XIASHA BIOCHEMICAL TECH CO., LTD	0
Hangzhou Xieneng Technology CO., LTD.	0
Hangzhou XZB Tech Co., Ltd	0
Hangzhou XZB Tech Co., Ltd.	0
Hangzhou Yamei Li-Jia Science And Technology Co. Ltd.	0
HANGZHOU YANGSHENGTANG HEALTHCARE PRODUCTS CO., LTD.	0
Hangzhou Youngsun Intelligent Equipment Co., Ltd.	0
HANGZHOU YUANCHANG MEDICAL SCI-TECH CO., LTD	0
HANGZHOU YUTU TECHNOLOGY CO., LTD.	0
Hangzhou Zero Zero Technology Co., Ltd	0
Hangzhou Zero Zero Technology Co., Ltd.	0
HANGZHOU ZHANSHUN TECHNOLOGY CO., LTD	0
Hangzhou Zhaos IMP &amp; EXP. Co., Ltd.	0
Hangzhou Zhenglong Hose Factory	0
HANGZHOU ZHONGCE BIO-SCI&amp;TECH. CO., LTD.	0
Hangzhou Zhongtai Industrial Group Co., Ltd.	0
HANGZHOU ZHONGYA MACHINERY CO., LTD.	0
HangzhouDeRenYuCheng Biotechnology Ltd	0
HANIL E-HWA CO., LTD.	0
HANIL LUBTEC CO., LTD.	0
Hanil Patech Co., Ltd.	0
Hanil Tube Corp.	0
Hanita Metal Factory Ltd	0
Hanita Metal Works, Ltd.	0
Haniva LLC	0
HANJIN D&amp;B CO., LTD.	0
HANJIN DENTAL CO., LTD.	0
Hanjinfas	0
HANJUNG CO., LTD	0
HANK ELECTRONICS CO., LTD	0
Hank Technology LLC	0
Hankang Biochemical &amp; Pharmaceutical Co., Ltd	0
Hankel AG &amp; Co. KGaA	0
Hanking Electronics Ltd.	0
Hanking Electronics, Ltd.	0
HANKING POWER TECHNOLOGY CO., LTD.	0
Hankkija Oy	0
Hankook National Co., Ltd.	0
HANKOOK P&amp;P CO., LTD.	0
HANKOOK TECHNOLOGY INC.	0
HANKOOK TIRE CO., LTD.	0
Hankookin, Inc	0
HANKOOKIN, INC.	0
Hankookin, LLC.	0
Hankscraft, Inc.	0
Hankuck Latices Corporation	0
HANKUK CARBON CO., LTD.	0
Hankuk Paper Mfg. Co., Ltd.	0
Hankuk Relay Co., Ltd.	0
HANKUK UNIVERSITY OF FOREIGN STUDIES RESEARCH &amp; BUSINESS FOUNDATION	1
Hankuk University of Foreign Studies Research and Industry-University Cooperation Foundation	1
Hankyong Industry Academic Cooperation Center	1
HANLA IMS CO., LTD.	0
Hanlim Pharmaceutical Co., Ltd	0
Hanlim Pharmaceutical Co., Ltd.	0
HANLIN SCIENTIFIC INC.	0
Hanlong Industrial Co. Ltd.	0
Hanlong Industrial Co., Ltd.	0
HANMI IT CO., LTD.	0
HANMI MEDICARE, INC.	0
HANMI PHARM. CO., LTD	0
HANMI PHARM. CO., LTD.	0
Hanmi Science Co., Ltd	0
HANMI SCIENCE CO., LTD.	0
Hannam University Institute Industry-Academia Cooperation	1
HANNES SOFTWARE ENGINEERING B.V.B.A.	0
Hannext, LLC	0
Hannibal Industries, Inc	0
Hanning &amp; Kahl GmbH &amp; Co. KG	0
Hanning Electro-Werke GmbH &amp; Co. KG	0
HANNING ELEKTRO-WERKE GmbH &amp; Co. KG	0
Hann-Ocean Energy Pte Ltd.	0
Hanno-Werk GmbH &amp; Co. KG	0
Hannspree, Inc.	0
HannStar Display (Nanjing) Corp.	0
HannStar Display (Nanjing) Corporation	0
HANNSTAR DISPLAY CORP	0
Hannstar Display Corp.	0
HannStar Display Corporation	0
HannStar Display(Nanjing) Corp.	0
HannsTouch Solution Inc.	0
HannsTouch Solution Incorporated	0
HANNSTOUNCH SOLUTION INCORPORATED	0
HANO MANUFACTURING CO., Ltd.	0
HANON SYSTEMS	0
Hanovia Limited	0
Hanpak Limited	0
Hanpin Electron Co., Ltd.	0
HANRIM POSTECH CO., LTD.	0
HAN'S CNC SCIENCE AND TECHNOLOGY CO., LTD	0
HAN'S CNC SCIENCE AND TECHNOLOGY CO., LTD.	0
HAN'S CNC TECHNOLOGY CO., LTD.	0
Hans Hall GmbH	0
HANS HEIDOLPH GMBH	0
Hans Heidolph GmbH &amp; Co. KG	0
HANS JENSEN LUBRICATORS A/S	0
HAN'S LASER TECHNOLOGY INDUSTRY GROUP CO., LTD	0
HAN'S LASER TECHNOLOGY INDUSTRY GROUP CO., LTD.	0
HANS LINGL ANLAGENBAU UND VERFAHRENSTECHNIK GMBH &amp; CO. KG	0
Hans Oetiker AG Maschinen-und Apparatefabrik	0
HANS TECH, LLC	0
HANS UND OTTMAR BINDER GBR	0
Hans und Ottmar Binder GmbH Oberflachenveredelung	0
HANS UND OTTMAR BINDER GMBH OBERFLACHENVEREDELUNG	0
Hans van der Ent	1
Hans Weber Maschinenfabrik GmbH	0
HANSA Co., Ltd.	0
Hansa Medical AB	0
HANSA MEDICAL PRODUCTS, INC.	0
HANSBIOMED CORP.	0
Hanscan IP B.V.	0
Hanse Environmental, Inc.	0
Hansen Downhole Pump Solutions AS	0
HANSEN ENERGY SOLUTIONS LLC	0
HANSEN ENGINE CORPORATION	0
Hansen Enterprises II, LLC	0
Hansen International, Inc.	0
Hansen Medical, Inc.	0
Hansen Technologies, LLC	0
Hansen Transmissions International N.V.	0
Hansen Transmissions International NV	0
Hansen-AB GmbH	0
Hanseo University Academic Cooperation Foundation	1
Hanseochem Co., Ltd.	0
Hansgrohe SE	0
HANSHI LLC	0
HANSHIN CHAIN CO., LTD.	0
Hanshin University Industry-Academic Cooperation Foundation	1
HANSOL CHEMICAL CO., LTD.	0
HANSOL TECHNICS INC.	0
Hanson Aggregates LLC	0
Hanson Robokind and Intelligent Bots, LLC	0
HANSON UITGEVERS B.V.	0
HANSONO CO. LTD	0
Hans-Peter Abt	0
Hansung University Industry-University Cooperation	1
Han-Tek, Inc.	0
HANTEMP CORPORATION	0
Hantover, Inc.	0
Hantz Software, LLC	0
Hanuman LLC	0
Hanuman Pelican, Inc.	0
Hanuman, LLC	0
Hanvision Co., Ltd.	0
Hanvit MD Co., Ltd.	0
Hanvon Pentech Co., Ltd.	0
Hanwa Electronic Ind. Co., Ltd.	0
Hanwang Technology Co., Ltd.	0
Hanwha Advanced Materials Corporation	0
HANWHA AEROSPACE CO., LTD	0
HANWHA AEROSPACE CO., LTD.	0
Hanwha Azdel, Inc.	0
HANWHA CHEMICAL CORPORATION	0
Hanwha Corporation	0
Hanwha L&amp;C Corporation	0
HANWHA LAND SYSTEMS CO., LTD.	0
Hanwha Power Systems Co., Ltd.	0
HANWHA Q CELLS CO., LTD	0
HANWHA Q CELLS GMBH	0
HANWHA Q.CELLS GMBH	0
HANWHA SOLARONE (QIDONG) CO., LTD	0
Hanwha Techm Co., Ltd.	0
Hanwha Techwin Co., Ltd.	0
HANWHA TOTAL PETROCHEMICAL CO., LTD.	0
HAN-WIN TECHNOLOGY CO. LTD.	0
HANWIT PRECISION INDUSTRIES LTD.	0
HANYANG INFORMATION &amp; COMMUNICATIONS CO., LTD.	0
HANYANG ROBOTICS CO., LTD.	0
Hanyang University of Korea	1
HAO HSIUNG INDUSTRY CORP.	0
Haol Maritime Defense Systems	0
HAOMA MEDICA LIMITED	0
Haoma Medica Ltd.	0
HAOS CO., LTD.	0
Haoxiang Electric Energy (Kunshan) Co., Ltd.	0
HAP SYSTEM LLC	0
HAPA AG	0
Hape International (Hong Kong) Limited	0
HAPILA GmbH	0
Haplomic Technologies Pty Ltd	0
Haplox Biotechnology (Shenzhen) Co., Ltd.	0
Happ Controls, Inc.	0
Happella Oy	0
Happiness Tool Co., Inc.	0
HAPPY CABINET, LLC	0
Happy Captain Pty Ltd.	0
HAPPY CLOUD INC.	0
Happy Co., Ltd.	0
Happy Fig, LLC	0
Happy Gal, LLC	0
Happy Horses LLC	0
Happy Industrial Corporation	0
Happy L-Lord AB	0
Happy Pole, Ltd.	0
HappyCall Co., Ltd.	0
HAPPYLIFE CO., LTD	0
HAPPYROOM CO., LTD.	0
Hapro International B.V.	0
HAProxy Holdings, Inc.	0
HAProxy S.a.r.l.	0
Haptech, Inc.	0
HAPTER SRL	0
HAPTION	0
HaptX Inc.	0
HARADA ELECTRONICS CO., LTD.	0
HARADA INDUSTRY CO., LTD.	0
Harada Industry Of America, Inc.	0
Harald Platzer GmbH.	0
HARBEN INSTITUTE OF TECHNOLOGY SHENZHEN GRADUATE SCHOOL	1
Harbin East Alarm Equipment Development Co., Ltd.	0
Harbin Gloria Pharmaceuticals Co., Ltd.	0
Harbin Hongdoushan Bio-Pharm Co., Ltd.	0
HARBIN HYTERA TECHNOLOGY CORP., LTD	0
HARBIN INSTITUTE OF TECHNOLOGY	1
HARBIN INSTITUTE OF TECHNOLOGY (WEIHAI)	1
HARBIN MEDICAL UNIVERSITY	1
Harbin Medisan Pharmaceutical Co., Ltd.	0
Harbin Peiqilong Biopharmaceutical Co., Ltd	0
HARBIN PHARMACEUTICAL GROUP CO., LTD. GENERAL PHARMACEUTICAL FACTORY	0
Harbin ROPV Industry Development Center	0
Harbin Yiaomi Technology and Development co., ltd	0
HARBINGER MEDICAL GROUP, LLC	0
Harbison-Fischer, Inc.	0
Harbison-Walker Refractories Company	0
HARBO &amp; HINTZE S.M.B.A.	0
HARBO Technologies Ltd.	0
HARBOES BRYGGERI A/S	0
Harbor East Associates, LLC	0
Harbor Innovations, LLC	0
Harbor Linen LLC	0
HARBOR MEDTECH, INC.	0
Harborgen Biotech LLC	0
Harborside Press, LLC	0
HARBURG-FREUDENBERGER MASCHINENBAU GMBH	0
Harco Americas, Inc.	0
Harcourt Industrial, Inc.	0
